@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 8 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute -0.512density+0.437alcohol-0.427residualsugar-0.407totalsulfur-0.3freesulfur... numeric
@attribute '-0.588fixedacid+0.581pH-0.345citricacid+0.29 freesulfur+0.244totalsulfur...' numeric
@attribute -0.591volacid+0.504citricacid+0.433sulphates+0.279freesulfur-0.214residualsugar... numeric
@attribute -0.711chlorides-0.442sulphates+0.306freesulfur-0.274volacid+0.274residualsugar... numeric
@attribute 0.643volacid+0.401sulphates+0.337alcohol-0.329chlorides+0.293totalsulfur... numeric
@attribute -0.494freesulfur+0.481sulphates-0.396chlorides+0.328density+0.289residualsugar... numeric
@attribute -0.705citricacid-0.427pH+0.309sulphates-0.269volacid-0.213residualsugar... numeric
@attribute '-0.588fixedacid-0.534pH+0.388residualsugar+0.27 sulphates-0.247totalsulfur...' numeric
@attribute 0.621alcohol+0.409residualsugar+0.394chlorides+0.331fixedacid+0.261pH... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
-1.717582,1.20994,0.23212,0.548872,0.700531,-1.039136,0.045776,-0.323696,-0.448361,6,cluster5
1.371015,0.482044,0.019652,0.414232,1.037473,-0.20575,-0.568304,-0.659326,0.816377,7,cluster1
-1.436375,1.266233,-0.516114,0.774768,-0.432067,0.18033,-0.177735,-0.535252,0.386784,6,cluster5
-1.785845,-1.632019,1.087528,-1.469799,0.296674,1.768699,-0.658229,0.157547,-0.415613,5,cluster7
-2.768519,1.283257,1.142874,-0.214599,0.716797,-0.802698,-0.51826,0.800841,-0.438055,6,cluster7
2.103824,0.612716,0.141882,-0.33866,-1.866853,0.486791,0.085366,0.370984,-0.874922,6,cluster8
1.452834,0.739472,0.059691,0.392938,1.114422,-0.09141,-0.52756,-0.628402,0.629308,7,cluster1
2.897653,-1.715049,0.724281,0.805177,-0.718812,1.142296,0.915709,0.922462,0.101038,7,cluster3
-0.182303,0.736082,0.383885,-0.603544,0.984143,0.732501,0.488695,-0.649357,-0.372926,6,cluster5
-2.522139,0.864916,-0.941043,0.309413,2.563333,-0.333155,0.211443,-0.373589,-0.517639,6,cluster5
-2.299323,1.004101,1.631976,0.602031,0.222472,-1.011895,-0.996672,0.061422,-1.020275,5,cluster7
-2.146665,0.009164,-1.813971,-0.191132,0.694166,0.969296,-0.004775,-0.393645,0.590846,5,cluster5
0.03941,-0.88061,0.987993,0.294804,0.1311,-1.00795,0.133911,-1.332665,0.961987,5,cluster2
-2.146665,0.009164,-1.813971,-0.191132,0.694166,0.969296,-0.004775,-0.393645,0.590846,5,cluster5
1.61701,1.040922,1.562671,0.10413,0.103927,0.366916,0.16368,-0.311221,0.002907,7,cluster8
0.977743,0.615868,0.965327,-0.131658,-1.33711,0.666769,-0.373384,-0.642438,-0.629477,6,cluster8
0.730607,2.794764,0.115277,0.185225,0.503065,-0.319434,1.150727,-0.395894,-0.289095,6,cluster5
-0.444085,-0.102294,-2.781714,-0.807348,0.839757,-0.012742,-0.721096,-0.7001,-1.163459,4,cluster4
-0.646687,0.540283,-0.307868,1.400263,-0.743517,-0.813649,-0.286824,0.278703,0.68585,5,cluster6
1.574986,-0.561493,-0.07923,-0.209093,-0.760509,0.243107,0.296846,-0.120509,-0.295568,7,cluster8
-0.469417,-2.018324,0.253733,0.381578,0.91001,0.860509,0.631303,-1.344141,0.255116,6,cluster2
-1.323062,-0.26503,-1.591797,0.594492,-1.531747,1.77141,-0.264402,0.720782,0.288777,6,cluster6
-0.085942,1.447541,-1.322071,0.759266,-0.742578,0.773626,0.374971,-0.155979,-0.487681,6,cluster8
-0.085942,1.447541,-1.322071,0.759266,-0.742578,0.773626,0.374971,-0.155979,-0.487681,6,cluster8
1.724176,1.35654,-0.474341,-0.028522,-0.639465,0.957294,0.232502,-0.906847,-0.660104,5,cluster8
-1.612164,-1.547582,-0.059775,0.913102,1.132924,0.805157,0.179904,-1.255576,0.871705,5,cluster2
-0.469417,-2.018324,0.253733,0.381578,0.91001,0.860509,0.631303,-1.344141,0.255116,6,cluster2
-1.04405,-1.782213,-0.10952,0.609011,0.806452,1.250121,0.145962,-1.265452,0.635861,5,cluster2
1.29454,-0.000801,-0.218031,-0.113758,0.273229,0.081835,-0.024887,-0.49141,-0.219758,6,cluster8
1.278105,0.089609,0.343974,-0.279523,0.040296,0.359792,0.76936,-0.921157,0.046222,6,cluster2
-0.993644,0.781093,-1.114919,-1.08382,1.290537,0.520966,-1.211596,-0.621238,-0.739136,5,cluster4
0.172849,0.928137,-1.482016,-0.438869,-0.584173,0.365695,0.833564,-0.169513,-0.558602,5,cluster4
-1.804576,1.150761,1.017695,0.331,0.348354,-0.866718,-0.110268,0.127529,-0.77586,6,cluster5
-3.466405,-0.386185,1.120766,0.209289,0.237826,0.8869,-0.059069,0.700113,0.414029,5,cluster5
0.172849,0.928137,-1.482016,-0.438869,-0.584173,0.365695,0.833564,-0.169513,-0.558602,5,cluster4
-0.765495,-1.407425,-0.901242,-0.634831,-0.332972,1.051795,-1.603685,0.909576,-0.94499,5,cluster7
0.601741,0.771869,2.890197,-0.17691,0.435942,-0.639387,1.101059,1.145717,-0.293004,7,cluster3
0.601741,0.771869,2.890197,-0.17691,0.435942,-0.639387,1.101059,1.145717,-0.293004,7,cluster3
-3.022148,-1.487544,1.524468,0.686275,0.377621,0.227216,-0.890521,0.620443,-0.889074,5,cluster7
0.438845,0.804971,2.988494,-0.22,0.697556,-0.750491,0.993136,1.086561,-0.271315,7,cluster3
0.601741,0.771869,2.890197,-0.17691,0.435942,-0.639387,1.101059,1.145717,-0.293004,7,cluster3
1.975947,-1.070409,-0.997778,0.180498,0.079175,0.174791,0.373307,0.016516,-0.616608,6,cluster2
1.975947,-1.070409,-0.997778,0.180498,0.079175,0.174791,0.373307,0.016516,-0.616608,6,cluster2
0.921383,-0.266072,-1.581825,0.077507,1.019947,-0.796153,1.388443,0.154115,-1.135061,6,cluster4
-3.471776,0.991094,-1.437986,0.955322,0.895253,-0.284041,0.962129,-0.632097,0.124854,5,cluster5
2.931813,-0.709205,0.038228,0.761021,-0.162704,0.462875,0.564084,0.099355,0.231827,7,cluster1
1.501959,0.833816,0.466585,0.666353,-0.012067,-0.205306,-0.009035,-0.673158,0.057878,5,cluster8
-1.748947,0.704399,0.515175,0.553292,0.508517,-0.880464,0.267541,-0.25721,-0.573699,6,cluster5
0.003976,0.990855,-0.019143,0.046333,-0.180301,1.603103,0.175612,-0.184375,0.183254,6,cluster8
1.501959,0.833816,0.466585,0.666353,-0.012067,-0.205306,-0.009035,-0.673158,0.057878,5,cluster8
2.630225,-0.715293,0.533304,0.927777,-0.921967,-0.457974,-0.026581,-0.348048,0.495054,6,cluster8
-0.035355,0.997679,0.687338,0.537109,0.470943,-1.22223,1.282727,-0.227464,-0.075615,5,cluster5
-2.691659,0.299707,1.231312,1.737235,-0.317849,-1.310737,0.483949,0.599787,-0.601666,6,cluster5
-2.495017,1.257505,0.904186,1.037364,0.680798,-1.123345,0.001315,0.082465,-0.587495,5,cluster5
-1.830421,0.905731,0.739587,0.919199,0.425735,-0.672564,0.234694,-0.110173,-0.48675,5,cluster5
2.864018,1.783078,0.693503,0.742682,0.915942,-0.040918,-0.257392,0.252737,0.187246,7,cluster1
-2.56679,-0.050074,-0.973182,0.501389,0.362402,1.190917,-0.069763,-0.066475,1.572511,5,cluster5
-2.069177,-0.614875,-0.442463,-0.256857,-1.106737,0.984896,0.754676,0.72186,-0.244013,7,cluster6
1.757088,0.792732,-0.220406,0.04082,-2.438827,0.45779,0.349674,0.465307,-1.584864,6,cluster8
-0.005447,0.548438,-3.056905,-1.847182,1.506086,-0.429141,0.750254,-1.267517,-0.469001,4,cluster4
-0.599218,0.670208,-0.248425,1.167953,-0.794217,-0.496569,-0.20262,0.437212,0.741665,5,cluster6
0.411318,-0.966519,-1.475673,-0.761593,1.648997,-0.450179,-0.696348,-2.060516,-0.437857,5,cluster4
-0.653992,0.154396,0.818862,-0.955397,0.961935,0.452328,0.929253,-1.370453,-0.543493,5,cluster5
1.675453,0.82449,1.974474,0.265673,1.076569,-0.059665,0.938869,0.908343,-0.224026,6,cluster3
-0.653992,0.154396,0.818862,-0.955397,0.961935,0.452328,0.929253,-1.370453,-0.543493,5,cluster5
-2.842447,1.703785,-0.163519,0.680856,0.707017,1.23985,-0.046295,-0.244931,0.294065,6,cluster5
0.947734,0.357099,2.975434,-0.435422,0.310792,0.033616,1.032793,0.710047,-0.004088,7,cluster3
-2.497495,2.010441,0.529908,0.984646,0.442187,0.857798,-0.156217,0.501652,0.082308,5,cluster5
1.675453,0.82449,1.974474,0.265673,1.076569,-0.059665,0.938869,0.908343,-0.224026,6,cluster3
1.60137,0.810314,0.658154,-0.083453,0.858465,0.719599,0.246951,-0.050301,-0.032506,7,cluster3
3.724437,-1.541315,-0.279804,0.735189,-1.061609,0.744667,-0.249872,-0.247111,0.122294,6,cluster2
3.724437,-1.541315,-0.279804,0.735189,-1.061609,0.744667,-0.249872,-0.247111,0.122294,6,cluster2
-2.000543,0.756557,0.972485,-0.688524,0.34899,0.629084,-0.34503,0.970073,-0.482831,5,cluster7
-1.988566,1.068828,0.552203,0.630985,0.677125,-0.804705,-0.103398,-0.164695,-0.871014,5,cluster5
-1.283563,-0.99807,-0.650419,-0.179669,-0.172098,-0.182755,-1.435463,0.627721,-0.904145,5,cluster7
2.696564,0.449651,0.639505,0.525173,-0.554934,0.69705,-1.050602,0.015439,0.146922,5,cluster8
-1.284481,0.956628,1.520717,0.065362,0.076821,1.695531,-0.231496,1.171028,0.625322,7,cluster3
-1.284481,0.956628,1.520717,0.065362,0.076821,1.695531,-0.231496,1.171028,0.625322,7,cluster3
1.461012,0.548541,-0.22203,1.344711,-0.017625,-0.858244,0.538947,-0.373369,0.019253,7,cluster8
-0.837745,-0.188724,-0.795659,-0.835151,-0.178941,-0.343953,-0.024953,0.194622,-0.70375,6,cluster4
-2.840172,0.206385,-1.643457,1.367494,-0.946824,1.083034,-0.520113,0.697873,0.205229,5,cluster6
1.461012,0.548541,-0.22203,1.344711,-0.017625,-0.858244,0.538947,-0.373369,0.019253,7,cluster8
-1.284481,0.956628,1.520717,0.065362,0.076821,1.695531,-0.231496,1.171028,0.625322,7,cluster3
-0.588515,3.498605,0.569679,1.438989,-1.472673,-1.713736,0.820167,0.087687,-1.896297,5,cluster8
1.020406,0.121547,0.56527,0.948677,-0.583164,0.089124,0.57234,-1.88953,0.467375,7,cluster2
-1.128444,1.776576,0.157359,1.01962,0.145661,0.408805,-0.218474,-1.689419,0.359667,6,cluster5
0.635507,4.107133,-2.228662,0.104431,2.047408,-1.901563,0.321319,-1.686641,0.119163,5,cluster4
1.934132,0.754124,-1.703917,0.147092,0.210473,-0.316225,-0.835147,-0.477182,-1.105022,6,cluster4
2.211941,0.101487,-0.102935,1.357425,0.19629,-0.182888,-0.207025,-0.417789,-0.124253,7,cluster1
-3.281842,0.988432,-2.022954,0.156641,0.528698,-0.412034,0.41199,0.189531,0.212431,5,cluster5
-1.859983,0.220767,-0.43842,1.002665,-0.391031,0.67172,0.261226,-0.652209,-0.230362,5,cluster5
-3.858303,-2.275136,2.288294,-1.726351,2.129317,2.367483,-0.631813,0.759166,-0.807279,5,cluster7
2.173171,-1.624929,-0.325998,-0.687538,0.677069,-0.664029,0.817113,-0.315157,1.521385,6,cluster2
-3.858303,-2.275136,2.288294,-1.726351,2.129317,2.367483,-0.631813,0.759166,-0.807279,5,cluster7
1.7273,-0.350795,1.95817,0.770298,-0.066505,0.171204,0.251932,-0.585167,0.453735,6,cluster2
1.296622,-2.562672,1.749116,0.274117,0.323868,0.322489,1.348424,-0.824663,0.847899,6,cluster2
1.904054,-0.926168,1.367744,-0.053508,0.407785,0.684452,0.557617,0.182708,0.119416,6,cluster3
-1.452666,0.8492,0.202792,1.816493,-1.122868,-0.235699,-0.678117,0.757014,0.865084,5,cluster6
-0.049761,-0.81712,1.18637,-2.415118,-0.055902,2.040642,0.703227,0.401632,0.06256,5,cluster3
-0.18548,-0.545403,-0.825355,-0.27656,0.409208,0.488326,0.616125,-1.46194,0.373019,5,cluster2
-2.088201,0.332753,-0.062301,-1.182514,-1.530268,-1.764055,1.247213,0.082931,1.870194,6,cluster6
0.430897,0.480803,0.688866,0.401322,-1.639853,0.151346,0.156226,-0.484442,0.310983,7,cluster8
-1.410854,-0.159177,-0.098203,-0.907822,0.281877,-0.475648,0.086926,0.156579,-0.346071,5,cluster5
-0.020636,0.414664,-3.288048,-1.87289,1.35644,-1.116844,-0.698428,-0.469909,-1.208101,5,cluster4
2.54376,-1.301377,0.326602,1.854527,0.219304,-1.05812,0.353826,0.207239,0.623573,7,cluster1
-1.784008,0.547436,-0.808375,0.610466,-0.590609,0.436603,0.270745,0.284489,-0.606322,5,cluster6
-3.239942,2.99211,0.076067,-0.949387,1.488729,-1.868436,0.78171,-1.649988,0.261657,5,cluster5
-1.193114,1.416149,1.598806,-0.244432,1.331543,0.532924,1.891385,-0.017861,-0.142833,4,cluster5
0.881322,0.851822,2.542568,-0.651725,-0.060738,-0.175894,0.500734,0.525755,0.055144,7,cluster3
2.710952,-0.788814,0.841812,0.655871,-0.836978,-0.161131,-0.020265,-0.263179,0.597012,6,cluster8
0.592673,0.501747,0.576404,-0.037125,1.184344,-0.727865,1.005385,-0.57312,0.012897,6,cluster5
0.94528,-0.374966,1.250906,-0.428516,0.517718,-0.162041,1.390853,0.713042,-0.369687,6,cluster3
2.041261,-2.308616,0.13975,0.745471,-0.929663,0.11455,1.42831,-0.427441,0.055845,8,cluster2
1.97738,0.517372,0.511616,0.939597,-0.334543,0.069766,-0.731425,0.522156,0.900458,7,cluster1
-0.965577,-0.779094,-0.7698,-1.125893,0.254402,1.490861,-1.300357,-1.786689,0.222723,5,cluster2
2.576447,1.410788,0.014531,0.62039,0.729692,-1.127461,-0.965342,-0.238977,0.376965,7,cluster1
1.235259,-1.512411,-0.352324,-2.863491,5.552645,1.86048,2.123599,-0.249594,0.818118,6,cluster3
-1.45262,0.326028,0.431664,0.120345,-0.115895,-0.19273,-0.205702,-0.253831,-0.616672,5,cluster5
2.576447,1.410788,0.014531,0.62039,0.729692,-1.127461,-0.965342,-0.238977,0.376965,7,cluster1
2.88633,-2.08124,-1.376131,-0.216819,-0.088973,0.602277,-0.615066,-0.60218,0.662149,6,cluster2
1.537573,-1.050698,2.067757,-0.040663,0.001353,0.855771,1.672161,0.382271,0.015408,6,cluster3
1.775272,0.087753,-0.234833,1.262473,-0.217111,-1.258173,-0.349461,-0.036863,-0.147235,6,cluster1
-0.556703,-0.729955,-0.21299,0.487734,-1.301883,0.906962,0.422655,-0.866722,-0.017179,6,cluster2
-2.097234,-0.381717,0.181602,-0.088965,-0.450644,0.548242,1.489224,0.790519,0.226314,6,cluster6
0.799752,-1.089445,-0.997935,0.71532,0.807102,0.659859,0.125306,-0.100992,0.817249,6,cluster1
1.565114,0.859761,0.699554,0.60342,-0.246708,0.14518,-0.050275,-0.748004,-0.021533,6,cluster8
1.641414,-1.152564,0.480263,1.012013,-0.90195,-0.290572,0.089357,-0.037037,-0.196384,7,cluster2
-1.669996,0.731015,0.52704,0.667644,-0.2199,-0.550908,-0.094182,-0.228609,-0.632165,5,cluster5
-2.097234,-0.381717,0.181602,-0.088965,-0.450644,0.548242,1.489224,0.790519,0.226314,6,cluster6
0.213749,-0.001269,-0.597736,-0.32746,-0.314205,0.542408,0.610125,-0.509068,-0.855871,6,cluster4
0.627447,0.10593,-1.165794,1.117577,-0.682292,0.394994,-0.543306,0.417843,0.03377,6,cluster6
0.627447,0.10593,-1.165794,1.117577,-0.682292,0.394994,-0.543306,0.417843,0.03377,6,cluster6
1.19997,0.802188,-0.559649,1.327699,-0.771725,0.320034,-0.73966,0.536664,0.102526,6,cluster8
-3.033114,-0.5646,0.182615,0.453773,-0.583693,0.601469,-0.758337,1.204758,-0.646202,6,cluster7
0.60371,-0.495423,0.008976,-0.078646,0.701758,0.247934,0.714526,-0.250969,-1.707645,6,cluster4
-2.215291,0.45028,-0.547845,1.130339,-1.174038,1.024682,-0.913416,0.248392,0.051694,5,cluster6
-2.215291,0.45028,-0.547845,1.130339,-1.174038,1.024682,-0.913416,0.248392,0.051694,5,cluster6
-3.019103,0.733153,-0.184375,-3.051508,-2.005018,-3.82377,0.346573,0.130882,1.643811,6,cluster6
-2.974129,0.560428,-0.19828,-3.177057,-2.035149,-3.721245,0.278,0.056794,1.646574,6,cluster6
-2.215291,0.45028,-0.547845,1.130339,-1.174038,1.024682,-0.913416,0.248392,0.051694,5,cluster6
-1.711021,0.556844,0.894609,0.47449,-0.135145,-0.552301,-0.203923,-0.336041,-0.559144,6,cluster5
-3.384757,0.798732,1.290673,-0.053612,1.063965,1.351842,0.895023,-0.095545,0.434806,5,cluster5
-1.677355,0.709717,0.7447,0.543233,0.059578,-0.523338,0.183482,-0.248039,-0.461572,6,cluster5
-1.166674,-0.054374,0.645428,0.171114,0.829317,0.385852,1.154466,-0.535113,0.142311,6,cluster5
-2.825137,-1.900898,1.206091,-1.529204,2.046635,2.079342,-0.762775,0.863139,-0.641874,5,cluster7
0.963876,0.761149,0.467711,-0.449294,0.047241,0.854906,0.277009,-1.677632,0.243371,6,cluster8
-0.191805,-0.834869,0.534134,1.745601,0.022226,-0.968382,0.854482,-0.172092,0.107962,6,cluster2
1.176359,-0.426225,0.551628,0.348987,-0.797929,-0.556343,0.892881,0.398121,-0.687616,6,cluster3
2.268365,0.45668,0.724095,-0.937351,0.562694,1.075706,0.324671,0.503154,-0.102675,7,cluster3
-1.83183,0.817833,-0.665524,-0.405054,-0.139443,0.043421,0.840133,-0.571451,-0.306965,5,cluster5
-1.645712,-0.843827,-1.292144,-1.064465,1.776564,0.256848,-0.18396,-0.767236,-0.518019,5,cluster4
0.342558,-1.358933,-1.436471,-1.454075,1.505696,0.179355,-0.050028,-0.820812,-0.811698,5,cluster4
2.268365,0.45668,0.724095,-0.937351,0.562694,1.075706,0.324671,0.503154,-0.102675,7,cluster3
-0.808335,0.04403,-0.248215,0.400391,0.231178,-0.197862,0.531896,0.197785,0.375652,6,cluster5
-2.661064,1.693595,-0.018675,0.936282,1.167898,-1.426206,0.542642,0.452033,0.287119,6,cluster5
-0.238401,-0.741837,-0.255812,0.221336,-1.017356,0.921276,0.466157,-0.08197,0.392632,7,cluster6
-1.463617,-0.581486,-2.966059,-1.159579,0.771616,-0.321447,-2.072718,-0.132584,-0.346648,5,cluster4
-0.940863,0.469002,1.466081,-0.860869,0.732954,0.741077,1.535245,-1.111366,-0.006457,6,cluster5
2.120851,-1.466987,-0.845105,0.05512,-1.007192,0.622363,-0.161898,0.481496,-0.623564,6,cluster2
2.120851,-1.466987,-0.845105,0.05512,-1.007192,0.622363,-0.161898,0.481496,-0.623564,6,cluster2
2.652288,0.294397,-1.100024,-0.278787,1.516216,0.347198,-0.178704,0.140896,0.643778,7,cluster1
-1.534494,-0.352603,0.032296,-0.029874,-0.030666,0.40813,0.457058,0.587778,0.66179,6,cluster6
-1.534494,-0.352603,0.032296,-0.029874,-0.030666,0.40813,0.457058,0.587778,0.66179,6,cluster6
0.308373,3.366125,3.781836,-0.369259,1.593513,-0.796859,1.41085,1.109398,0.579412,8,cluster3
3.26426,0.67248,-0.764062,0.280849,-0.468102,0.262303,-0.899795,-0.057272,-0.12621,8,cluster8
3.260598,-0.956568,-0.726836,0.65842,-2.213145,0.429645,-0.070478,0.51644,-0.942199,5,cluster8
0.847054,1.113144,0.043064,0.178387,-2.390608,1.236919,-0.071421,-0.116418,-0.784661,5,cluster8
-0.465868,-0.52259,0.724255,-0.531136,-0.576503,0.77081,0.292999,-0.781194,0.434254,6,cluster2
0.930352,-0.614541,-0.437547,-0.758689,0.026341,-0.164041,-0.399252,-1.221834,-0.415936,5,cluster2
2.146942,-1.626202,-0.64553,-0.283623,-0.106043,-0.400324,-0.436083,-1.012993,0.424277,6,cluster2
-1.536264,-0.688069,0.361466,1.092123,-0.893145,-0.706952,0.875867,-0.864442,0.381477,6,cluster2
2.146942,-1.626202,-0.64553,-0.283623,-0.106043,-0.400324,-0.436083,-1.012993,0.424277,6,cluster2
0.930352,-0.614541,-0.437547,-0.758689,0.026341,-0.164041,-0.399252,-1.221834,-0.415936,5,cluster2
1.895022,-1.173888,-0.180196,-0.554843,1.722673,0.506486,0.325564,0.387582,0.514413,7,cluster1
0.210442,-0.750988,-1.227632,0.849361,0.401191,-0.833846,-0.512718,0.354462,0.714262,8,cluster1
0.210442,-0.750988,-1.227632,0.849361,0.401191,-0.833846,-0.512718,0.354462,0.714262,8,cluster1
0.137456,-0.75854,-1.27554,0.831792,0.382123,-0.766895,-0.533618,0.340551,0.668001,8,cluster1
1.331633,-0.526124,1.025351,-0.411922,-0.182671,0.529983,0.083734,-0.794252,0.472433,6,cluster2
1.895022,-1.173888,-0.180196,-0.554843,1.722673,0.506486,0.325564,0.387582,0.514413,7,cluster1
1.725698,-0.535853,0.913626,0.940457,-0.128535,-0.607525,0.258116,0.36602,-0.374537,5,cluster3
2.780436,0.417533,0.135874,-0.17066,-0.579866,0.399799,-1.033759,-0.451667,0.18406,5,cluster8
-12.702856,-0.087339,-6.721434,-0.824599,3.948232,8.416702,-7.598811,2.813291,6.168951,6,cluster6
-1.048309,0.887928,0.891063,-0.395654,0.093571,0.463371,0.368243,-0.80361,0.321543,6,cluster5
-1.094656,0.888876,0.867822,-0.365967,0.094807,0.494758,0.345172,-0.761516,0.36589,6,cluster5
-3.013266,0.650272,-1.246647,-0.374728,-1.320017,0.89132,0.084974,1.070682,1.153371,5,cluster6
-3.013266,0.650272,-1.246647,-0.374728,-1.320017,0.89132,0.084974,1.070682,1.153371,5,cluster6
-1.486025,-0.038602,-0.26001,-1.216747,0.724461,-0.609897,-0.227144,0.076994,-0.683301,5,cluster7
-1.529752,-0.096187,-0.237715,-1.130468,0.740983,-0.699728,-0.274821,0.089829,-0.733087,5,cluster7
-1.048309,0.887928,0.891063,-0.395654,0.093571,0.463371,0.368243,-0.80361,0.321543,6,cluster5
-1.694892,0.391741,0.779608,0.174576,0.101224,-0.351904,-0.349995,-0.076462,-0.533532,5,cluster5
2.756904,0.376055,0.130058,0.139893,1.547402,-0.714183,-0.119766,0.574971,0.770771,7,cluster1
-1.611285,-0.972409,-0.37264,-0.1072,-0.058531,-0.513282,-1.313985,0.491432,-0.745631,5,cluster7
1.337427,-0.449051,0.027412,0.20531,-0.444543,1.371667,0.070819,0.954157,-0.238284,8,cluster3
-1.611285,-0.972409,-0.37264,-0.1072,-0.058531,-0.513282,-1.313985,0.491432,-0.745631,5,cluster7
1.665469,-0.244963,-0.012375,0.161241,0.36056,-0.550155,0.040354,-0.216665,-0.133689,7,cluster1
1.886921,0.011081,1.631067,0.583885,0.070799,-0.829895,0.336666,0.319165,0.418635,7,cluster3
-1.694892,0.391741,0.779608,0.174576,0.101224,-0.351904,-0.349995,-0.076462,-0.533532,5,cluster5
1.910326,0.303157,-0.281151,0.324927,-2.174743,0.821193,-0.676259,0.381437,-0.363304,6,cluster8
0.890155,0.415447,-0.473593,1.378884,-1.641812,1.078886,-1.133084,1.248705,0.648619,8,cluster6
-2.707781,-1.836782,1.847041,0.73975,-0.496018,-0.00766,-1.437033,0.596047,-0.783956,5,cluster7
1.841531,2.107261,0.929926,-1.453974,1.07887,0.557681,-0.244798,0.315447,0.349854,7,cluster3
1.870193,-1.89735,0.066705,0.652023,0.67508,0.132022,0.726826,0.150116,0.224834,7,cluster2
1.106482,0.490518,1.228869,0.011821,-0.699327,1.187867,0.127531,-0.552257,-0.579449,6,cluster8
1.841531,2.107261,0.929926,-1.453974,1.07887,0.557681,-0.244798,0.315447,0.349854,7,cluster3
3.443754,-0.678935,0.583871,0.448665,-0.736627,-0.099515,-0.986852,-0.165045,0.687853,7,cluster8
2.509287,-0.301292,-1.324746,-0.213429,-0.315874,0.03041,-0.146633,-0.3604,-0.345775,5,cluster4
-2.011245,-0.568244,0.820885,1.587802,-1.621937,-1.620126,0.093475,1.665476,-0.642982,4,cluster6
1.376283,1.721961,1.088366,0.74194,-0.560626,-1.372494,-0.49891,-0.341925,0.40943,6,cluster8
-1.650419,-2.119346,0.964002,-3.839341,-1.688128,-3.773046,-1.848767,1.220919,-0.283463,5,cluster7
-1.760191,2.018795,0.651352,-1.235141,1.271948,-0.137812,-1.466395,-1.234145,-0.334214,5,cluster5
2.231095,-1.882417,-0.104855,-0.002762,0.181962,0.39067,0.155697,0.557009,0.867938,6,cluster1
-1.436465,0.119423,0.786332,0.010255,0.223857,-0.278869,0.147028,-0.345947,-0.394701,6,cluster5
0.380367,0.826854,-0.033197,0.090821,-0.125457,-0.591148,1.003844,0.075891,-0.329324,6,cluster8
-1.904203,0.688802,0.909236,0.120514,-0.467761,-0.621344,-0.453953,-0.128605,-0.641794,6,cluster5
1.475329,1.04057,1.06089,1.342839,-0.963063,-1.261337,-0.15464,-0.817325,0.332866,7,cluster8
-1.202898,-0.332765,-0.816766,1.188752,-0.114036,0.23726,-0.653969,0.188128,1.151205,5,cluster6
2.351279,-0.454868,0.692154,-0.261329,-0.702348,1.141205,0.632257,0.39197,-0.416205,6,cluster3
1.420256,-0.564772,-1.580798,-0.367169,0.587706,-0.549062,-0.462951,-0.669928,0.156901,7,cluster4
0.380367,0.826854,-0.033197,0.090821,-0.125457,-0.591148,1.003844,0.075891,-0.329324,6,cluster8
-1.904203,0.688802,0.909236,0.120514,-0.467761,-0.621344,-0.453953,-0.128605,-0.641794,6,cluster5
-0.802449,-0.023394,-0.103591,0.064593,-0.014866,0.389586,0.179851,-0.310919,0.540332,6,cluster5
2.03205,-0.849961,0.736083,-0.099818,-0.600076,1.086123,0.958907,0.500082,-0.153851,7,cluster3
2.338987,0.054159,-0.154549,0.795603,-1.018851,-0.938311,0.158397,0.566861,-0.653223,7,cluster8
1.800433,-0.442924,-1.026111,0.127916,0.05487,-0.322391,-0.659798,0.100434,-0.344978,6,cluster1
1.958276,0.505528,-0.928405,-0.311199,-0.459383,-0.204206,-1.385989,0.179601,-1.207339,6,cluster8
1.316038,-0.070062,0.355272,-0.373602,-1.473026,-0.029266,-0.398992,0.418743,-0.979985,6,cluster8
1.276168,-0.295952,-0.01357,0.223506,-0.373607,1.45282,0.24332,0.793965,-0.10217,7,cluster3
-3.357498,-0.789674,-1.177483,-4.987713,0.021903,-1.283885,0.715116,0.476306,1.480161,5,cluster6
-2.459551,0.051109,-0.396092,0.580488,-0.517726,0.446829,0.709268,1.145179,0.147136,5,cluster6
-0.232727,-1.343353,-0.178463,-0.520916,-0.615862,1.326281,0.456632,0.75696,0.160488,5,cluster6
1.016353,-1.395997,1.10045,0.476081,0.36548,-1.096843,0.492832,-0.620835,0.293413,5,cluster2
1.870697,2.383474,1.795475,-0.037829,-1.003193,0.643568,-0.953308,-0.108371,-0.489136,6,cluster8
1.038484,-0.226627,-0.366622,0.448426,-1.053825,-0.157099,0.155842,0.451716,0.227509,6,cluster6
0.740867,0.51875,-0.316294,0.942023,0.707832,-0.485736,0.058813,-0.520932,0.101229,7,cluster1
2.171267,1.358177,2.558218,-0.523579,-0.197647,0.110497,-1.982279,0.245054,-0.23333,7,cluster8
