@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 8 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100-weka.filters.unsupervised.instance.RemovePercentage-P70.0-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute -0.512density+0.437alcohol-0.427residualsugar-0.407totalsulfur-0.3freesulfur... numeric
@attribute '-0.588fixedacid+0.581pH-0.345citricacid+0.29 freesulfur+0.244totalsulfur...' numeric
@attribute -0.591volacid+0.504citricacid+0.433sulphates+0.279freesulfur-0.214residualsugar... numeric
@attribute -0.711chlorides-0.442sulphates+0.306freesulfur-0.274volacid+0.274residualsugar... numeric
@attribute 0.643volacid+0.401sulphates+0.337alcohol-0.329chlorides+0.293totalsulfur... numeric
@attribute -0.494freesulfur+0.481sulphates-0.396chlorides+0.328density+0.289residualsugar... numeric
@attribute -0.705citricacid-0.427pH+0.309sulphates-0.269volacid-0.213residualsugar... numeric
@attribute '-0.588fixedacid-0.534pH+0.388residualsugar+0.27 sulphates-0.247totalsulfur...' numeric
@attribute 0.621alcohol+0.409residualsugar+0.394chlorides+0.331fixedacid+0.261pH... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
-1.702957,-0.449254,0.855478,-0.080706,0.166086,0.696025,-1.169814,-1.404697,0.321404,6,cluster8
-2.800502,-1.694549,1.170358,0.47817,-0.050112,-0.086159,-2.083511,0.676549,-1.208254,5,cluster3
-1.460688,-1.091503,1.198487,0.114163,1.351809,-0.533496,-0.030232,0.007243,0.162662,6,cluster3
0.619506,-0.842765,1.350797,-0.314719,0.821076,-0.409787,-0.305555,-0.34655,-0.538285,6,cluster4
-2.875797,0.152293,-0.018605,1.048805,-1.244843,0.851054,-1.754348,0.208077,0.015884,6,cluster5
-3.192169,0.147316,2.648478,-0.42625,-0.067965,1.553238,-2.395659,0.266078,-0.078972,6,cluster7
0.514391,-2.845062,1.108604,0.40542,-0.575911,0.16688,0.023916,-1.01813,-0.583255,6,cluster8
1.15989,-0.29048,0.97562,0.160292,-1.430878,-0.16474,-0.879656,0.190244,-1.421432,6,cluster4
0.580417,-0.707824,1.093152,0.049424,0.324538,0.647836,-0.868824,-0.139323,-0.189566,6,cluster8
1.013734,-0.585568,-2.521241,-0.012022,0.51673,-0.368609,-0.231128,-1.094658,-1.502633,4,cluster4
0.928481,-0.693056,2.492646,-0.943439,-0.065129,1.200551,0.250194,0.223654,-0.367102,6,cluster1
-0.562472,-1.288514,1.63917,0.125453,-0.682475,0.026705,-0.262059,-0.686203,0.336749,6,cluster8
-0.451697,-0.520859,0.40899,0.22206,0.210699,-0.374881,-0.808345,0.049421,-1.168307,6,cluster3
1.269319,-0.223976,1.749584,0.491217,0.430172,-1.082469,-0.971958,-0.706384,0.729551,7,cluster2
-0.960232,-0.417804,0.320616,-1.253476,1.700718,0.421314,-1.225453,-0.599026,0.736387,7,cluster7
0.684274,0.70815,1.758489,-0.371541,0.245992,0.348447,-1.132565,-1.021903,-0.369156,7,cluster8
-0.31665,0.077117,-0.638249,-1.53616,0.187276,1.272319,-1.676138,0.238302,-1.4262,4,cluster4
2.086553,-0.753304,0.234072,0.507624,0.551802,-0.965655,-1.766252,-0.838062,-0.077711,7,cluster2
0.379206,-0.924631,0.911478,-0.811677,-1.287575,0.349188,-0.992794,-1.181637,-0.161474,5,cluster8
-0.7316,-0.81525,1.486339,-0.377143,0.119213,-0.678576,-2.512088,0.124181,-1.359783,5,cluster7
-0.529382,-3.504202,0.259638,0.643437,-0.800981,-0.135495,-0.051427,0.108599,0.275954,4,cluster8
0.231794,-3.607741,-0.143914,0.759494,0.41834,-0.485078,-0.492631,-0.336955,0.740125,6,cluster2
0.136391,-2.489994,0.578537,1.178277,0.253532,-0.969264,-0.56061,-0.180382,0.984266,7,cluster2
-3.011744,-1.868094,0.794186,0.546754,0.067356,-0.302165,-2.225611,0.600535,-1.164627,5,cluster3
-0.677892,-2.448056,0.777667,-0.404642,0.83024,-0.209505,-0.031969,-1.906739,-0.339463,5,cluster8
-1.807766,0.683479,0.716628,0.356221,-0.125384,-0.987312,-0.977441,-0.29265,-0.96645,6,cluster3
1.754113,0.934502,-2.963478,1.090338,1.624505,-1.881376,0.969081,-0.463415,0.324954,5,cluster7
-0.660887,-1.082201,0.853036,-4.746431,-3.025278,-2.847445,-2.290572,0.622919,0.863817,6,cluster6
2.821256,0.736816,-1.497563,0.563242,0.128731,-0.482195,-0.90805,0.65357,0.482765,5,cluster2
4.270219,0.713106,-1.106339,-0.476413,0.655945,0.266449,-0.777066,0.865685,0.557938,7,cluster2
2.242098,-0.358939,1.141875,0.360204,0.374307,-0.557433,-1.57449,-0.569124,0.748241,9,cluster2
-5.369431,-0.263457,-0.175731,1.005593,0.146544,0.084756,-0.738881,1.27072,0.122116,5,cluster5
0.352461,-0.054854,1.725008,-0.186424,-0.412903,-0.408924,-0.889271,-1.314358,0.244723,6,cluster8
1.038049,0.429498,0.704442,0.854366,-0.743128,-0.192344,-2.02508,-0.336512,-0.007232,8,cluster2
1.283507,-2.497602,0.226698,0.906349,-0.115607,-0.568089,-0.741009,-0.19307,-0.256484,7,cluster2
1.551703,0.154874,0.360736,-1.589915,0.22429,1.441136,0.934191,0.014731,0.258159,5,cluster1
0.372069,-1.791253,2.489665,-0.252613,-0.853822,0.101892,-2.094126,-0.694515,-0.932967,6,cluster4
0.494606,-2.092023,0.607883,0.14698,-0.52216,-0.207943,-0.537815,-0.485576,-0.180723,5,cluster8
-0.691008,-1.249341,-1.224948,-0.208305,0.998991,-0.571193,-1.81616,-1.145415,-0.460498,5,cluster7
-2.614788,0.128655,0.345513,0.626703,-1.592012,0.435816,-1.842392,-0.721744,1.011236,7,cluster5
-2.614788,0.128655,0.345513,0.626703,-1.592012,0.435816,-1.842392,-0.721744,1.011236,7,cluster5
-0.731218,0.414742,1.101002,-0.30389,-0.496184,-0.154451,-0.924958,0.309432,-0.153619,6,cluster3
2.035137,-2.626188,0.481735,0.734621,-0.457918,-1.071688,-0.728514,-0.393428,0.091972,7,cluster2
0.623551,0.11414,1.103438,-1.181013,0.065105,0.696573,-1.115984,-0.714079,-0.290199,5,cluster8
0.811753,-0.238941,1.00922,-0.613759,-1.898907,0.178254,-0.639683,0.526257,-1.540973,5,cluster4
-2.228036,0.525077,0.911717,0.451563,0.231677,-1.316894,-0.61468,-0.081014,-0.770946,6,cluster3
-1.403348,0.272475,0.725023,0.642191,0.004193,-1.116629,-1.093459,-0.181815,-0.137749,6,cluster3
-3.173066,-0.501677,0.314435,-0.66383,0.147121,1.48686,-0.81088,-0.664486,0.626484,4,cluster7
0.189689,-2.335014,-0.397377,-0.523017,1.708342,-0.47515,0.781634,-0.20106,0.930656,6,cluster7
1.572914,-1.893024,0.145801,0.469679,-1.037196,0.314768,0.412574,-0.828659,-0.146196,7,cluster8
1.052661,-1.073453,-0.364958,-0.443564,-0.190168,0.270887,-0.257041,-0.610185,-1.219437,6,cluster4
-1.630918,0.33272,-0.773138,-2.570114,-2.088282,-2.295676,0.392795,-0.211553,0.890603,5,cluster6
-3.642118,0.285992,-0.510803,0.103129,0.467559,1.141287,-0.282228,-0.237488,0.678087,5,cluster5
-3.084737,0.204937,-0.675837,1.046229,-0.433913,-0.458309,0.355324,-0.304215,0.266247,7,cluster5
-3.339703,-0.395613,-0.75485,0.908298,-0.183477,0.568496,0.015572,0.253868,0.281215,7,cluster5
-3.084737,0.204937,-0.675837,1.046229,-0.433913,-0.458309,0.355324,-0.304215,0.266247,7,cluster5
-1.361547,1.196317,1.214107,-0.846933,0.512518,1.781982,-0.321344,-0.705738,0.779845,5,cluster8
-3.339703,-0.395613,-0.75485,0.908298,-0.183477,0.568496,0.015572,0.253868,0.281215,7,cluster5
-3.084737,0.204937,-0.675837,1.046229,-0.433913,-0.458309,0.355324,-0.304215,0.266247,7,cluster5
-0.653788,0.226718,1.084144,-0.065572,-1.569982,-0.431488,0.489385,-1.935163,0.187126,6,cluster8
0.345095,0.0333,-1.772397,-0.186642,-1.80986,0.872801,0.139313,-0.985887,-1.020324,4,cluster4
0.539665,1.757995,0.413346,-0.133739,-0.283027,0.315723,0.516915,-1.04609,-0.46246,6,cluster8
-2.049914,1.408639,-0.211732,0.78784,-0.955271,0.108894,-0.785146,-0.907275,1.054265,5,cluster5
1.734107,-1.885075,-0.854428,-0.231732,0.030464,0.994009,0.859414,-0.760875,-0.230673,5,cluster8
-1.13707,-0.285995,-1.256654,-2.48432,-1.520285,-1.090612,1.089466,0.600271,0.862236,5,cluster6
1.20396,1.028922,1.630948,-0.032134,0.090482,-0.216291,0.315346,-0.136276,0.165455,8,cluster1
0.618519,-0.062449,0.271958,-0.02694,-0.621234,0.569751,0.063654,-0.176199,0.489104,6,cluster8
-0.20968,-0.210572,1.74665,-0.387424,-0.524999,0.125166,-1.109194,-2.484827,0.766872,7,cluster8
-2.043003,-2.296347,1.208275,0.262021,1.285347,-0.119002,-5.364506,0.976424,0.840007,6,cluster7
0.45278,0.696128,0.589294,0.023434,-1.717733,0.321718,-0.345299,-1.262426,0.924944,6,cluster8
-1.13707,-0.285995,-1.256654,-2.48432,-1.520285,-1.090612,1.089466,0.600271,0.862236,5,cluster6
-1.803,1.121732,0.257522,0.718712,-1.345937,-0.252287,-0.260774,-1.151068,0.671537,6,cluster5
-1.803,1.121732,0.257522,0.718712,-1.345937,-0.252287,-0.260774,-1.151068,0.671537,6,cluster5
-0.755384,-0.546503,-0.582417,-1.013778,-0.097945,-0.254272,-1.073965,0.172946,-0.823402,6,cluster4
1.694406,-1.21435,-0.357293,0.43925,1.21605,-1.449608,-0.910655,-0.935753,0.574762,6,cluster2
-1.458046,0.47817,-1.245553,1.61358,-0.885129,0.096615,0.023915,0.558818,0.256066,6,cluster5
-2.847316,1.322724,-0.759557,0.143896,0.219636,-0.369462,-0.02794,0.099568,-0.940099,5,cluster3
-1.458046,0.47817,-1.245553,1.61358,-0.885129,0.096615,0.023915,0.558818,0.256066,6,cluster5
-1.751332,1.073023,-0.327943,0.494591,-0.234783,-0.760631,0.519171,-0.614983,-0.212229,5,cluster3
-2.331907,0.952449,-0.541234,0.390304,-0.069309,-0.800875,0.854049,-0.684534,-0.37964,5,cluster3
2.166559,0.836961,0.289312,0.20445,-1.429495,0.465584,-0.403459,-0.979453,0.201581,7,cluster8
-1.751332,1.073023,-0.327943,0.494591,-0.234783,-0.760631,0.519171,-0.614983,-0.212229,5,cluster3
-1.023687,-0.908424,-1.400825,-0.143576,1.043037,-0.499062,0.440195,-0.324861,0.622066,6,cluster3
0.18737,1.559599,1.444403,-0.76553,-0.230069,1.091854,1.150534,-0.369307,-0.601972,6,cluster4
0.921165,1.637017,2.278613,-0.266094,0.089137,0.608813,0.231308,-0.276071,-0.023059,8,cluster1
0.921165,1.637017,2.278613,-0.266094,0.089137,0.608813,0.231308,-0.276071,-0.023059,8,cluster1
0.562515,0.926257,0.445527,0.898445,0.028255,-0.387676,-0.121699,-0.165204,0.933075,7,cluster2
-0.880388,-1.085562,0.376621,2.118831,0.540538,-1.108178,1.170283,-0.561319,1.425466,6,cluster7
1.505462,-0.826805,-0.275307,-0.138119,0.940124,-0.160072,0.843127,0.058076,0.24531,7,cluster1
1.109131,-0.278859,1.618534,-0.142486,1.763745,0.744557,2.026589,-0.254607,0.133587,7,cluster1
1.59813,-0.088034,0.237089,-0.739806,1.526561,0.268867,0.24485,-0.014801,0.075046,5,cluster1
-3.126484,0.108237,-0.731865,0.424812,-1.078384,-0.522407,0.528753,0.583046,0.387341,6,cluster5
0.729046,-3.072913,-0.552437,0.392542,-1.49604,0.714322,1.360026,-2.093262,0.272613,5,cluster8
1.482273,-0.632568,0.097846,-0.379091,0.858072,0.020148,0.087254,0.214823,-0.323953,6,cluster1
-1.260256,0.882871,-2.165865,1.369311,-0.682591,0.363848,0.317672,-0.691446,-0.352323,5,cluster5
-1.407544,1.286531,0.728196,0.028854,-0.150843,0.286356,0.802448,-1.609703,0.318835,6,cluster8
-0.5784,-0.361544,-1.426291,0.911951,1.768149,-0.143443,0.081537,-0.385542,0.627092,7,cluster2
-0.890439,-0.658417,-0.554861,-2.598944,-2.102941,-0.436937,1.672211,0.6876,0.964672,6,cluster6
0.759465,0.800509,0.974888,-0.694283,-0.768169,0.061617,-0.06349,-1.328552,0.041161,5,cluster8
-3.821115,0.405869,1.566382,1.897216,1.091801,-1.260156,1.629536,-0.664028,0.520751,6,cluster7
-0.886469,-0.31229,1.610618,-1.666421,1.236105,1.613792,-0.215919,-0.515019,1.347548,6,cluster7
-4.617512,-1.352966,0.440192,-1.635739,3.364057,1.635165,-0.415497,0.360655,-0.299365,5,cluster7
0.538998,0.691883,0.417262,0.69087,0.295305,-1.279239,0.633755,-1.00241,0.231354,6,cluster2
-0.509262,0.824334,0.80904,-0.079912,0.151754,-0.062635,0.006269,-0.302274,0.173261,7,cluster8
-0.309227,1.806897,1.17628,0.029028,0.1105,0.329294,1.454995,-0.279804,0.511573,6,cluster8
1.291256,0.254696,2.478968,-1.95211,0.453374,2.078246,1.631246,0.592091,0.754976,7,cluster7
0.498012,-0.494982,0.049103,1.483784,0.041596,-0.411057,0.364478,-0.34655,0.824003,7,cluster2
-0.799193,-1.508096,-0.062351,1.39425,-0.462759,-0.036878,0.920288,-0.701332,0.358894,7,cluster5
-0.123658,0.991474,0.217771,0.16245,-0.411354,0.099881,0.583549,-1.039095,0.416063,6,cluster8
-1.82934,0.777435,-1.989365,0.421122,-0.517048,0.896577,0.183378,1.028553,-0.519241,5,cluster5
-0.213262,-1.381099,-0.687147,1.272774,0.235088,-0.722063,0.168317,-0.747839,0.189452,5,cluster2
-2.170566,0.9011,-0.515738,-0.982068,-0.318618,2.078009,-1.235635,0.016712,0.340244,5,cluster7
-0.435375,-0.534654,0.820729,-0.085301,-0.455173,-0.385768,1.161803,-1.183388,0.034467,6,cluster8
-1.799836,-2.315615,-0.11258,0.522933,-1.521483,1.244793,-2.027492,0.798533,-0.257546,6,cluster5
-1.799836,-2.315615,-0.11258,0.522933,-1.521483,1.244793,-2.027492,0.798533,-0.257546,6,cluster5
-1.799836,-2.315615,-0.11258,0.522933,-1.521483,1.244793,-2.027492,0.798533,-0.257546,6,cluster5
-3.033656,0.576228,-0.047846,0.971016,-0.445385,0.539593,-1.193894,-0.441401,1.001445,5,cluster5
-3.199835,0.076179,0.591619,-0.101551,1.067888,0.966448,-0.127962,-0.2384,0.047853,5,cluster3
-2.894785,-0.607982,0.513683,1.316525,1.04937,-0.97457,1.348138,-0.022257,-0.186942,6,cluster3
-2.385395,-2.147644,0.968933,0.606318,0.36,-0.980455,-1.049734,0.497942,-1.525496,6,cluster3
-2.419341,-2.26101,-0.075466,0.422262,0.27967,0.919846,0.989012,-0.73651,-0.224624,6,cluster3
1.175274,0.389403,0.567485,-1.087987,0.327436,1.177196,0.27963,0.849977,-1.028228,5,cluster1
-1.682775,0.139353,0.051226,0.766223,-0.31711,-0.81796,0.230263,0.160099,-0.762619,5,cluster3
1.24211,-0.732417,0.924961,-1.091546,-0.282106,1.686991,1.904207,0.722231,-0.653289,6,cluster1
-1.682775,0.139353,0.051226,0.766223,-0.31711,-0.81796,0.230263,0.160099,-0.762619,5,cluster3
-2.751983,1.058765,-0.582622,0.260413,0.612368,0.719319,0.185946,0.475874,-0.204753,6,cluster3
-1.665074,-1.50303,-0.48979,0.931845,1.07977,-0.195403,0.301019,-1.254269,0.477336,5,cluster3
1.285789,-0.015976,0.732023,-1.087034,0.172535,1.04438,0.253505,0.185364,-0.559139,6,cluster1
-1.033445,-0.236567,-0.993665,0.092914,-0.697736,-0.243114,-0.109534,-0.269858,-0.635082,5,cluster4
0.398735,0.533648,1.104019,-0.4348,-0.412496,0.413288,0.504157,-0.99321,0.023516,7,cluster8
-3.224053,-0.411671,-1.086337,1.775324,0.63488,0.553665,1.753043,-0.190299,0.709371,5,cluster5
-1.453832,-2.502507,-3.252654,-2.340595,5.863897,-1.097404,-1.275292,-2.342198,-1.022572,4,cluster7
-0.830706,0.590384,2.055757,-0.780294,1.299752,0.915964,0.45558,-1.147778,0.750729,6,cluster7
-2.633158,0.237168,-0.26361,0.066498,0.207769,-0.660084,1.49145,1.582166,-0.458563,5,cluster3
1.664226,-0.516746,0.330513,0.374756,-1.785465,1.179748,-0.388476,-1.300819,-0.322417,5,cluster8
0.974747,-3.542729,-0.185183,0.903843,-0.643784,0.32221,1.553044,-0.4092,-0.91835,5,cluster8
-4.771757,-0.72055,0.499197,-0.065296,1.047799,0.149262,-0.503932,0.767957,-0.506672,6,cluster3
0.391144,-1.37051,-0.772246,0.417118,-1.145404,0.402023,-0.001386,-0.326998,0.320027,6,cluster5
-2.041952,1.137427,0.52454,0.918214,0.153266,-1.404436,0.087472,-0.49645,-0.111951,6,cluster3
-2.543619,-0.133679,0.799989,0.844599,0.574575,-0.197294,1.026613,-0.595345,0.27254,6,cluster3
0.279869,0.584846,0.19114,-0.356985,-2.31346,1.298387,-0.401275,-1.367084,0.67703,5,cluster8
-3.123094,0.496929,1.916929,-1.073859,0.651597,2.180735,0.712497,-0.808325,0.863482,6,cluster7
-3.123094,0.496929,1.916929,-1.073859,0.651597,2.180735,0.712497,-0.808325,0.863482,6,cluster7
0.489592,1.095727,-0.691679,0.55616,0.218582,-0.869359,1.763379,-0.742131,-0.322302,5,cluster4
0.340025,0.626319,2.157941,-0.703476,0.441871,0.51305,0.694588,-0.909573,0.620087,6,cluster8
2.226012,0.336548,-0.916282,0.695336,0.896141,-0.386815,-1.295984,-0.028901,0.211461,7,cluster2
1.166106,-3.244799,-2.500257,0.315875,2.093561,0.360652,-0.229147,-0.48707,0.552379,5,cluster7
-2.130588,-0.216231,0.204039,0.046028,1.131824,-0.162346,0.206308,-0.694455,-0.82399,6,cluster3
-3.866983,-0.870955,-1.091314,-4.828617,-0.079961,-0.953468,0.383507,0.378595,1.829607,5,cluster6
-2.274855,-1.860471,0.857146,-4.192609,-1.691476,-3.20506,-1.108174,0.073326,0.303632,5,cluster6
-1.15075,-1.83289,0.336532,0.566275,0.011215,0.567401,0.709459,-1.426312,0.231623,6,cluster8
1.326736,2.872552,0.048695,-0.601132,-1.296134,0.333889,-1.961933,-2.164717,-0.131656,6,cluster8
-2.317817,0.019968,0.116576,0.341632,0.462829,-0.433683,0.217231,-0.705958,-0.82542,5,cluster3
-2.552164,0.916144,0.936058,0.470856,0.821666,-0.172526,-0.41212,-0.02175,-0.388001,5,cluster3
1.316741,-0.073601,0.575466,0.204186,-0.4958,-0.453234,1.030681,-0.159137,0.284672,5,cluster2
0.189003,0.843904,1.071989,-0.235775,-1.074591,0.559576,-0.828319,-2.253864,0.871345,5,cluster8
0.045488,-0.802175,-0.641154,-0.059999,-0.260876,-0.297425,0.272016,-0.979864,-0.025447,5,cluster8
2.492184,1.621386,-1.071491,0.492809,-0.628964,-0.124261,-0.441962,-0.721936,-0.321521,6,cluster2
2.228162,-0.377157,-0.784374,0.721514,0.39418,-0.749129,-0.083331,-0.83234,0.204021,7,cluster2
-0.162119,1.02814,0.821264,-0.504859,-0.345624,1.410433,0.955947,0.043964,-0.508554,6,cluster4
-0.962818,1.777672,1.482709,-0.573741,0.545678,0.837689,1.131053,-0.139602,-0.442473,6,cluster4
1.534153,2.753254,1.682425,-1.220398,-0.7446,1.760384,-0.405127,-0.857243,0.145334,6,cluster8
-0.55538,-3.664545,-0.972394,0.770998,0.7379,1.105495,0.821011,-0.485695,0.470539,5,cluster8
0.392565,-1.469574,0.761359,-0.935925,-0.741409,1.161403,1.156462,-0.927452,-0.235688,5,cluster8
0.081872,-1.488247,0.48876,0.283152,-1.032806,0.056951,0.782932,-2.130897,0.270921,6,cluster8
-1.486513,0.457998,-0.517694,0.798647,-0.296133,-0.154674,1.125874,-0.701573,-0.112224,5,cluster3
1.391903,2.196213,-4.783416,-1.055005,1.264733,-0.277994,-0.445828,-0.492397,-1.465403,5,cluster4
-1.36223,0.598938,-0.586468,0.50818,-1.131493,0.871194,-0.968688,-0.572784,0.341646,5,cluster5
-2.948714,0.94442,0.389305,1.220812,-1.271304,-0.34992,-0.711358,-1.240173,1.136124,6,cluster5
-2.220889,0.034289,0.646299,0.837233,0.540573,0.172364,0.923408,-0.319151,0.124358,6,cluster3
-2.430968,0.879086,-1.162092,1.105813,-1.617082,0.90038,-0.47066,-0.051309,0.61932,5,cluster5
-2.430968,0.879086,-1.162092,1.105813,-1.617082,0.90038,-0.47066,-0.051309,0.61932,5,cluster5
1.476766,1.833438,-0.822349,-1.312136,-0.48725,1.198558,0.542872,-0.028054,-0.48051,5,cluster4
2.683765,-0.967526,-0.244081,0.605559,-0.982064,-0.113462,0.302917,0.022934,0.10075,4,cluster2
-2.010061,1.171544,-0.172488,0.947556,-0.510552,-0.322206,-0.820237,-0.783117,0.887686,5,cluster5
1.825773,0.1191,1.209633,-1.246605,0.914333,1.261323,-0.056478,0.215826,-0.131912,5,cluster1
-1.476015,1.370415,0.951755,0.014069,-0.284051,0.263663,0.590428,-1.340496,0.564488,5,cluster8
-1.476015,1.370415,0.951755,0.014069,-0.284051,0.263663,0.590428,-1.340496,0.564488,5,cluster8
0.676719,0.442178,-1.191158,0.098695,-2.009013,-0.163212,-1.100232,0.57991,0.086293,5,cluster5
-1.992086,-0.444596,-0.601448,-0.156925,-0.499378,1.554853,-0.632578,-0.281272,1.09443,5,cluster5
-1.431638,0.881026,0.250628,0.530892,-0.862138,0.021156,-0.347052,-1.104843,0.898021,6,cluster5
1.484114,-0.197004,0.269556,0.363106,-0.198478,0.06542,-0.314253,0.12563,0.571561,6,cluster2
1.912431,-2.417068,-0.98859,0.437479,-0.416237,0.002103,-0.089843,-0.461727,0.387388,4,cluster2
1.325961,-2.358598,-0.480669,1.256645,0.174192,-0.36636,0.720564,-0.637785,0.926097,6,cluster2
-1.796621,-1.809122,-0.604706,2.623917,0.382243,0.261911,0.435948,0.439287,1.941646,5,cluster7
-0.167082,-0.261065,-0.874218,-1.54611,-0.297191,-0.216245,0.171647,-0.835788,-0.780135,5,cluster4
-3.092621,0.291467,0.271467,0.64894,-0.226037,0.073033,0.710646,-0.49833,0.164484,7,cluster3
-3.092621,0.291467,0.271467,0.64894,-0.226037,0.073033,0.710646,-0.49833,0.164484,7,cluster3
-3.092621,0.291467,0.271467,0.64894,-0.226037,0.073033,0.710646,-0.49833,0.164484,7,cluster3
-2.929953,0.193849,0.221715,0.624757,-0.343247,0.183566,0.683553,-0.3994,0.226303,7,cluster3
-0.100488,0.793483,-1.454864,-0.801182,-1.001474,0.204709,-0.05383,-0.139991,-0.770748,7,cluster4
0.922232,-0.544472,0.64565,-0.515543,0.013198,0.290528,0.666028,-0.716282,0.299262,6,cluster8
-0.31207,0.844801,-0.707787,0.267021,-0.335236,0.207714,0.288621,-0.093848,-0.591886,5,cluster4
1.835248,-0.605435,0.983873,-0.327129,0.617766,-0.124986,-0.672577,-0.5424,1.101274,6,cluster2
0.613097,-0.347216,-1.087753,-0.536605,-1.117757,0.045596,1.145494,-0.620407,-0.781139,5,cluster4
-1.516366,0.791371,-0.191196,0.358508,0.186463,-0.213378,1.314978,-0.386594,0.171137,5,cluster3
-0.101368,-0.801359,0.603775,-1.262242,-0.133715,0.427183,0.284444,-1.163598,-0.340698,5,cluster8
1.716583,-0.548041,0.036462,-0.003231,0.158114,0.470213,0.189362,-0.470751,-0.210333,5,cluster1
1.664683,-0.23101,0.651447,-0.795025,1.264347,0.383796,0.241924,0.264886,0.144772,6,cluster1
1.716583,-0.548041,0.036462,-0.003231,0.158114,0.470213,0.189362,-0.470751,-0.210333,5,cluster1
-0.258586,0.762069,0.473862,-0.447386,0.56997,1.205178,-0.066547,-1.460462,0.665856,6,cluster8
2.158324,0.174372,0.481955,1.110831,0.047683,-1.033842,-0.686751,-0.305905,0.268957,7,cluster2
-1.980054,-1.446269,-0.647012,0.825104,0.160616,0.713969,-0.141314,-0.94139,0.751241,6,cluster5
-0.649333,-1.172689,-1.572755,-0.242834,1.591837,0.161678,0.04292,-0.202828,0.861158,7,cluster7
-1.795893,1.071864,-0.118205,0.416254,-0.871012,0.315506,-0.85001,-0.812526,0.922121,6,cluster5
-0.649333,-1.172689,-1.572755,-0.242834,1.591837,0.161678,0.04292,-0.202828,0.861158,7,cluster7
-1.644214,-0.992824,0.455818,0.424654,-0.141883,0.793134,0.982564,1.350813,-0.246455,7,cluster5
-0.074705,-0.097182,-0.100461,1.334604,-0.048078,-0.431481,-0.623216,-0.121362,0.629157,6,cluster2
0.262978,0.652774,-0.700628,-1.365154,0.155319,0.549074,-0.828277,-1.06686,-1.062834,5,cluster4
-2.17311,0.655484,-1.831048,0.117179,-0.445293,0.43751,0.317814,0.489816,0.091736,4,cluster5
-1.435408,0.483961,-0.754379,0.404851,0.083052,0.32053,1.120481,-0.712305,-0.341558,5,cluster3
-2.605195,0.189208,0.366673,-1.325808,-1.110877,-0.838412,0.055989,1.382759,-0.229027,5,cluster7
0.235655,-0.592403,-0.989912,0.859433,0.180435,0.131634,0.240698,-0.786658,0.087438,7,cluster2
-2.17311,0.655484,-1.831048,0.117179,-0.445293,0.43751,0.317814,0.489816,0.091736,4,cluster5
0.311428,2.207838,0.697875,0.427589,-1.437631,0.28887,-0.845545,-1.13861,0.718673,6,cluster8
-1.33802,1.432657,-0.705708,0.356221,-0.466981,-0.067808,0.821676,-0.410881,-0.51963,5,cluster3
-4.935711,-1.554279,0.645009,-0.550975,1.588357,0.829176,-0.438681,-0.789589,0.524761,6,cluster7
-1.338324,0.606368,-0.346814,0.319425,0.325836,-0.040791,1.190008,-0.475007,-0.056092,5,cluster3
-1.33802,1.432657,-0.705708,0.356221,-0.466981,-0.067808,0.821676,-0.410881,-0.51963,5,cluster3
0.206237,0.941541,-0.393597,0.470412,-0.234102,-1.16806,1.088092,-0.025231,-0.378593,6,cluster2
0.754754,-1.015197,1.549544,-0.538295,-0.036511,0.740629,1.606247,0.728753,-0.823706,5,cluster4
1.954787,-2.574925,-0.227771,0.150961,-0.030979,0.796807,0.544926,-0.632658,0.481231,6,cluster8
-2.511286,0.430402,-1.211222,0.48385,-0.258985,0.422763,0.687241,0.425602,0.395241,5,cluster5
-0.671758,1.493232,-0.034216,0.589616,-1.571185,0.64185,-0.642644,-1.391399,-0.800398,6,cluster8
0.734449,0.568,-1.838087,-1.288967,-0.099885,0.902092,-1.382006,-0.103632,-0.361105,5,cluster4
-2.883388,-0.321451,-0.863303,0.059575,-0.036543,0.088397,0.845426,0.246321,0.594905,4,cluster5
-1.517231,1.159719,-0.727625,0.833731,0.270857,-0.724336,0.99707,-0.530517,-0.37492,6,cluster3
1.72471,0.310927,0.686676,0.459402,-1.547502,0.679891,-0.509163,-2.006487,0.520306,6,cluster8
-3.472839,0.742807,0.100958,0.269081,1.603386,0.469295,1.269676,0.593259,0.465901,5,cluster3
-1.599159,0.661599,-1.59609,-3.861745,-1.118443,-2.405178,0.875387,0.3176,1.272546,5,cluster6
1.729871,-0.484128,-0.505114,-0.319875,1.617583,0.49935,0.100495,0.455432,0.930531,7,cluster1
-0.050845,-1.222118,1.12145,-0.036437,0.29176,0.126792,1.642046,-1.053712,0.608841,6,cluster8
-0.176281,0.941317,-0.401473,-0.319441,0.267752,-1.196025,0.862794,-0.751691,-0.877527,6,cluster4
