@relation cars-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-weka.filters.supervised.attribute.NominalToBinary

@attribute buying=vhigh numeric
@attribute buying=high numeric
@attribute buying=med numeric
@attribute buying=low numeric
@attribute maint=vhigh numeric
@attribute maint=high numeric
@attribute maint=med numeric
@attribute maint=low numeric
@attribute doors=2 numeric
@attribute doors=3 numeric
@attribute doors=4 numeric
@attribute doors=5more numeric
@attribute persons=2 numeric
@attribute persons=4 numeric
@attribute persons=more numeric
@attribute lugboot=small numeric
@attribute lugboot=med numeric
@attribute lugboot=big numeric
@attribute safety=low numeric
@attribute safety=med numeric
@attribute safety=high numeric
@attribute class {1,2,3,4}

@data
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,2
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,2
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,2
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
